Type,Entry Price,Exit Price,Profit Factor,Capital,Open Position Date,Close Position Date
Long,41.1638385658,41.3173028335,1.0037281330664702,14796.237040854143,2017-12-20 00:00:00+00:00,2018-01-05 00:00:00+00:00
Short,41.8107494788,41.5982604928,1.0051081219138183,6909.6080401441395,2018-01-12 00:00:00+00:00,2018-01-16 00:00:00+00:00
Short,42.2853082142,42.1342049352,1.0035862378139657,6934.387537777386,2018-01-17 00:00:00+00:00,2018-01-19 00:00:00+00:00
Long,41.7895005802,39.6750334265,0.9494019520610917,14047.576329745554,2018-01-22 00:00:00+00:00,2018-02-14 00:00:00+00:00
Short,41.6022487086,41.4837237835,1.0028571428572464,6954.200073600325,2018-02-23 00:00:00+00:00,2018-03-01 00:00:00+00:00
Long,41.4837237835,42.6642320374,1.0284571428558578,14447.33021613969,2018-03-01 00:00:00+00:00,2018-03-09 00:00:00+00:00
Short,43.0766987768,42.6618615389,1.0097238428642348,7021.821622362464,2018-03-12 00:00:00+00:00,2018-03-13 00:00:00+00:00
Long,42.2991752681,40.962214113,0.9683927370539475,13990.689651129713,2018-03-14 00:00:00+00:00,2018-04-05 00:00:00+00:00
Long,39.9144537752,41.4197203239,1.0377123173770015,14518.310979576247,2018-04-06 00:00:00+00:00,2018-04-13 00:00:00+00:00
Short,42.2517652981,40.962214113,1.0314814814829734,7242.87896974361,2018-04-17 00:00:00+00:00,2018-04-19 00:00:00+00:00
Long,40.962214113,40.0851296673,0.978587962963124,14207.444367168677,2018-04-19 00:00:00+00:00,2018-05-01 00:00:00+00:00
Short,41.9317480003,44.3666476635,0.9451186918230208,6845.380296916549,2018-05-03 00:00:00+00:00,2018-05-15 00:00:00+00:00
Long,44.3666476635,45.2709238978,1.0203818922979828,14497.018968089891,2018-05-15 00:00:00+00:00,2018-06-01 00:00:00+00:00
Short,45.6492921117,45.6183563457,1.0006781429336375,6850.022443192965,2018-06-04 00:00:00+00:00,2018-06-08 00:00:00+00:00
Long,45.6183563457,44.5427435618,0.9764214919154713,14155.200889149219,2018-06-08 00:00:00+00:00,2018-07-02 00:00:00+00:00
Long,43.7669697397,45.3518328241,1.0362113962612862,14667.780477704313,2018-07-03 00:00:00+00:00,2018-07-09 00:00:00+00:00
Long,44.7093207629,45.9277140048,1.0272514370853747,15067.49857457456,2018-07-11 00:00:00+00:00,2018-07-24 00:00:00+00:00
Short,46.3608147276,45.4470197961,1.020106817467895,6987.75459410923,2018-07-25 00:00:00+00:00,2018-07-27 00:00:00+00:00
Long,45.4470197961,47.9504371605,1.0550843020209397,15897.481216756503,2018-07-27 00:00:00+00:00,2018-08-01 00:00:00+00:00
Short,49.4948457817,51.3525187504,0.9638250856257069,6734.973169998756,2018-08-03 00:00:00+00:00,2018-08-21 00:00:00+00:00
Short,52.0450517878,53.2772829855,0.9768713581352231,6579.202387580974,2018-08-27 00:00:00+00:00,2018-09-06 00:00:00+00:00
Long,53.2772829855,53.7190713025,1.0082922456297223,16029.307035899745,2018-09-06 00:00:00+00:00,2018-09-27 00:00:00+00:00
Short,54.7530947688,54.4450369694,1.0056581429005758,6616.428454861716,2018-10-02 00:00:00+00:00,2018-10-04 00:00:00+00:00
Long,54.4450369694,53.0671350293,0.9746918724497435,15623.63528889297,2018-10-04 00:00:00+00:00,2018-11-01 00:00:00+00:00
Long,49.547156763,44.2903826876,0.8939036179100076,13966.024109647893,2018-11-02 00:00:00+00:00,2018-12-03 00:00:00+00:00
Long,42.3421043019,37.3503898154,0.8821099100104004,12319.568270564585,2018-12-04 00:00:00+00:00,2019-01-17 00:00:00+00:00
Long,36.7369097825,39.6006154048,1.0779517286362545,13279.899913307447,2019-01-22 00:00:00+00:00,2019-01-30 00:00:00+00:00
Short,39.8857877639,40.9641706342,0.9736749736756616,6442.250801614379,2019-01-31 00:00:00+00:00,2019-02-07 00:00:00+00:00
Long,40.9641706342,41.4019796373,1.0106876081297855,13421.83027958365,2019-02-07 00:00:00+00:00,2019-02-20 00:00:00+00:00
Long,41.1685324464,41.628206812,1.0111656728643044,13571.694045725695,2019-02-21 00:00:00+00:00,2019-02-22 00:00:00+00:00
Short,42.0854745054,41.6715269092,1.0099335835977878,6506.245438510132,2019-02-27 00:00:00+00:00,2019-02-28 00:00:00+00:00
Long,41.6715269092,42.3213283684,1.0155934161139784,13783.323118352298,2019-02-28 00:00:00+00:00,2019-03-04 00:00:00+00:00
Long,42.001240983,43.0553633501,1.0250974100390666,14129.248830354532,2019-03-06 00:00:00+00:00,2019-03-11 00:00:00+00:00
Short,43.5391044363,45.9794699163,0.9469248887722633,6160.925738186253,2019-03-12 00:00:00+00:00,2019-03-22 00:00:00+00:00
Long,45.4235286679,46.0251966857,1.0132457348745165,14316.401114337481,2019-03-25 00:00:00+00:00,2019-04-01 00:00:00+00:00
Short,46.6942515214,47.8807408524,0.9752199044986053,6008.257410016997,2019-04-02 00:00:00+00:00,2019-04-11 00:00:00+00:00
Long,47.8807408524,48.8867297781,1.0210103040970298,14617.193055324768,2019-04-11 00:00:00+00:00,2019-04-17 00:00:00+00:00
Short,48.8867297781,49.4041642733,0.9895265003909874,5945.329928382337,2019-04-17 00:00:00+00:00,2019-04-25 00:00:00+00:00
